id_etudiant,filiere,niveau,moyenne_generale,note_algorithmique,note_poo,note_génie_logiciel,note_bdd,note_architecture,note_ia,note_web,note_réseaux,note_tcp/ip,note_sécurité_réseau,note_administration_linux,note_télécoms,note_statistiques,note_python,note_big_data,note_visualisation,note_électronique,note_programmation_c,note_microcontrôleurs,note_fpga,note_temps_réel,note_cryptographie,note_forensics,note_pentesting,note_osint,note_mobile,note_cloud,competences,interets,sujet_choisi,domaine_cible
ETU-0404,Data Science,Master 1,16.93,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,17.4,19.5,14.7,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PostgreSQL|Kali Linux|Assembleur|Pandas,infrastructure|automatisation|cloud computing,Prédiction du taux de décrochage scolaire par machine learning,IA / Machine Learning
ETU-0405,Réseaux et Télécommunications,Master 2,15.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,18.5,17.7,9.7,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|Forensics|Raspberry Pi|PostgreSQL|TCP/IP,développement web|hacking éthique|systèmes temps réel,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0406,Systèmes Embarqués,Master 1,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,13.0,12.9,8.3,14.7,0.0,0.0,0.0,0.0,0.0,0.0,Pandas|Node.js|Kubernetes|TCP/IP|ElasticSearch|Assembleur,UX mobile|startup|sécurité informatique|recherche,Système embarqué de surveillance de la qualité de l'air,Systèmes
ETU-0407,Data Science,Master 2,15.3,0.0,0.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,9.3,17.9,14.8,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|Kotlin|NLP,systèmes d'information|déploiement|applications web|automatisation,Chatbot intelligent pour l'assistance médicale au Togo,IA / Machine Learning
ETU-0408,Génie Logiciel,Licence 3,12.01,8.0,15.2,9.5,9.2,10.5,13.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OWASP|NLP|Vue.js|TCP/IP|Terraform|React Native,télécommunications|protocoles,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0409,Réseaux et Télécommunications,Licence 3,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,16.4,10.4,13.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|Swift|Pentesting,administration réseau|santé numérique|fintech|design UI,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0410,Systèmes Embarqués,Licence 3,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,12.3,9.7,18.6,13.5,0.0,0.0,0.0,0.0,0.0,0.0,FastAPI|Firewall|Kotlin,systèmes d'information|applications mobiles|déploiement|fintech,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0411,Systèmes Embarqués,Licence 3,15.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.7,12.5,13.7,15.9,0.0,0.0,0.0,0.0,0.0,0.0,Node.js|VPN|Assembleur|Firewall|Kubernetes,statistiques|automatisation|data science,Conception d'un système d'irrigation automatique intelligent,Systèmes
ETU-0412,Génie Logiciel,Licence 3,13.74,16.7,12.6,19.7,19.1,8.7,11.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Android|Pentesting|Docker,data science|performance|protection des données|design UI,Système de vote électronique sécurisé pour associations étudiantes,Développement Web
ETU-0413,Génie Informatique,Licence 3,13.0,13.2,0.0,0.0,14.3,0.0,9.0,8.3,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,9.2,Node.js|Python|Pentesting,statistiques|forensics|performance,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0414,Cybersécurité,Master 2,16.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,13.3,15.5,18.5,0.0,0.0,Node.js|C/C++|TCP/IP,e-commerce|automatisation,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0415,Réseaux et Télécommunications,Master 1,15.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,14.9,18.2,19.2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kubernetes|NLP|Arduino|Vue.js|Assembleur|React Native,data science|automatisation|forensics,Migration d'une infrastructure on-premise vers AWS pour PME,Cloud / DevOps
ETU-0416,Réseaux et Télécommunications,Master 1,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,19.4,18.9,16.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|Deep Learning|Forensics,développement web|cloud computing|startup|administration réseau,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0417,Génie Logiciel,Licence 3,12.63,8.3,17.4,10.4,15.3,12.6,16.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NLP|Cryptographie|CI/CD|Node.js|Kali Linux|Docker,startup|e-commerce|IoT|UX mobile,Application web de télémédecine pour zones rurales,Développement Web
ETU-0418,Cybersécurité,Master 2,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,18.5,11.0,8.7,0.0,0.0,Node.js|Android|HTML/CSS,automatisation|protection des données|applications mobiles,Implémentation d'un système Zero Trust pour entreprise,Cybersécurité
ETU-0419,Réseaux et Télécommunications,Master 1,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.8,18.8,18.3,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentesting|Raspberry Pi|Linux|CI/CD|ElasticSearch,administration réseau|protection des données|infrastructure|design UI,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0420,Data Science,Master 2,12.92,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,14.6,16.7,17.5,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CI/CD|Flutter|Vue.js|TensorFlow|Swift|scikit-learn,administration réseau|fintech|hacking éthique,Chatbot intelligent pour l'assistance médicale au Togo,IA / Machine Learning
ETU-0421,Systèmes Embarqués,Licence 3,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,14.4,15.9,8.4,17.2,0.0,0.0,0.0,0.0,0.0,0.0,Docker|Wireshark|Redis,systèmes d'information|data science|forensics|robotique,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0422,Cybersécurité,Master 1,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,17.2,11.1,19.5,0.0,0.0,ElasticSearch|Node.js|Python|Cisco|Kubernetes|Pandas,sécurité informatique|forensics,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0423,Cybersécurité,Master 2,12.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,10.1,13.6,13.3,0.0,0.0,scikit-learn|Firewall|React Native|Raspberry Pi|MongoDB|Forensics,développement web|administration réseau,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0424,Génie Informatique,Licence 3,12.31,9.8,0.0,0.0,15.4,0.0,9.4,8.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,18.3,scikit-learn|Raspberry Pi|MySQL|NLP|Redis,data science|applications mobiles|automatisation,Système de détection de fraude bancaire par deep learning,IA / Machine Learning
ETU-0425,Génie Logiciel,Master 2,14.13,13.1,11.4,8.3,15.3,12.3,19.7,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Linux|Kubernetes|TensorFlow|FastAPI,automatisation|sécurité informatique|applications web,Classification automatique des documents administratifs par NLP,IA / Machine Learning
ETU-0426,Réseaux et Télécommunications,Master 1,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.4,16.7,12.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning|MySQL|VHDL,électronique|e-commerce|déploiement|recherche,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0427,Réseaux et Télécommunications,Master 1,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,19.7,16.3,13.3,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pentesting|Pandas|Firewall|Raspberry Pi|Kotlin|Deep Learning,cloud computing|infrastructure|IoT,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0428,Cybersécurité,Master 1,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,9.4,12.9,14.1,0.0,0.0,VHDL|Swift|AWS|PostgreSQL,systèmes temps réel|intelligence artificielle,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0429,Génie Informatique,Licence 3,15.84,19.9,0.0,0.0,9.6,0.0,19.0,18.9,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,12.8,Linux|Vue.js|Wireshark|Assembleur,design UI|automatisation|statistiques|applications mobiles,Portail de téléservices administratifs pour mairies,Développement Web
ETU-0430,Cybersécurité,Master 2,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.1,12.4,15.8,0.0,0.0,VPN|Android|HTML/CSS|Kotlin|Assembleur|Cisco,infrastructure|hacking éthique,Mise en place d'un réseau WiFi municipal à faible coût,Réseaux
ETU-0431,Réseaux et Télécommunications,Licence 3,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,16.8,19.9,10.5,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React|Firewall|Linux|FastAPI|Vue.js,administration réseau|automatisation|IoT,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0432,Réseaux et Télécommunications,Master 2,16.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,17.1,8.3,18.8,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Python|Swift|TensorFlow|Pentesting,sécurité informatique|robotique,Sécurisation des applications mobiles de mobile banking,Cybersécurité
ETU-0433,Systèmes Embarqués,Master 1,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.6,11.3,16.0,19.6,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|Deep Learning|VPN,infrastructure|forensics,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0434,Data Science,Licence 3,14.1,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,18.1,18.5,8.4,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Assembleur|Cryptographie|MySQL|PostgreSQL,cloud computing|applications web|automatisation,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0435,Systèmes Embarqués,Licence 3,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,15.3,16.5,8.5,16.3,0.0,0.0,0.0,0.0,0.0,0.0,AWS|Assembleur|ElasticSearch|Firewall|React Native|C/C++,performance|hacking éthique|infrastructure|sécurité informatique,Système de contrôle d'accès biométrique à faible coût,Systèmes
ETU-0436,Systèmes Embarqués,Master 1,12.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,15.9,9.4,13.6,11.8,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|OWASP|Node.js,automatisation|électronique|télécommunications,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0437,Systèmes Embarqués,Master 1,11.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,11.1,8.7,13.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,TCP/IP|Android|Forensics,gestion des données|systèmes d'information,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0438,Génie Logiciel,Master 2,11.96,12.0,12.2,17.2,8.8,8.6,10.5,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arduino|OWASP|MySQL|Linux,UX mobile|forensics,Sécurisation des applications mobiles de mobile banking,Cybersécurité
ETU-0439,Génie Logiciel,Licence 3,13.54,11.4,8.3,15.6,16.3,8.4,17.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CI/CD|OWASP|Node.js|Cisco|Pandas|Deep Learning,infrastructure|électronique,Architecture microservices avec Docker et Kubernetes,Cloud / DevOps
ETU-0440,Data Science,Master 1,11.87,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,14.1,11.3,10.4,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|Linux|Kali Linux|Pandas|MySQL|Forensics,administration réseau|cloud computing|sécurité informatique|infrastructure,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0441,Systèmes Embarqués,Licence 3,11.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.7,9.3,11.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,React|Raspberry Pi|FastAPI,automatisation|télécommunications,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0442,Data Science,Master 2,11.6,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,12.1,11.9,14.8,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raspberry Pi|Swift|Arduino|VPN,télécommunications|protection des données|systèmes temps réel|cloud computing,Analyse de sentiment des réseaux sociaux pour les élections africaines,IA / Machine Learning
ETU-0443,Cybersécurité,Master 2,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,18.4,9.4,18.6,0.0,0.0,FastAPI|AWS|C/C++|Swift|Node.js|Raspberry Pi,santé numérique|intelligence artificielle|sécurité informatique,Mise en place d'un SIEM pour la détection des intrusions,Cybersécurité
ETU-0444,Réseaux et Télécommunications,Master 1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,10.5,15.4,16.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React Native|Flutter|MongoDB|Wireshark|Node.js,déploiement|cloud computing,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0445,Systèmes Embarqués,Master 1,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,15.5,15.1,8.8,15.6,0.0,0.0,0.0,0.0,0.0,0.0,Firewall|AWS|Python|PostgreSQL,sécurité informatique|robotique|hacking éthique,Conception d'un système d'irrigation automatique intelligent,Systèmes
ETU-0446,Data Science,Licence 3,13.7,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,17.6,15.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kubernetes|Terraform|React Native|MongoDB|FastAPI,infrastructure|systèmes d'information,Base de données spatiale pour la gestion du cadastre urban,Bases de données
ETU-0447,Systèmes Embarqués,Master 1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.9,14.0,9.4,14.7,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|React Native|Firewall|TCP/IP|C/C++|VPN,développement web|systèmes d'information|gestion des données|administration réseau,Étude et déploiement de la fibre optique dans une université,Réseaux
ETU-0448,Réseaux et Télécommunications,Licence 3,15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4,18.3,17.2,12.2,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|Pentesting|HTML/CSS|Python,IoT|UX mobile,Audit de sécurité des infrastructures informatiques bancaires au Togo,Cybersécurité
ETU-0449,Génie Informatique,Master 1,14.26,15.7,0.0,0.0,12.8,0.0,16.5,11.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,14.9,React Native|Docker|AWS,automatisation|performance|cloud computing,Mise en place d'un pipeline CI/CD pour équipe de développement,Cloud / DevOps
ETU-0450,Réseaux et Télécommunications,Licence 3,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,18.1,8.7,15.6,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arduino|Cisco|PostgreSQL,data science|forensics|protection des données|gestion des données,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0451,Réseaux et Télécommunications,Master 2,10.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,11.2,10.1,8.5,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HTML/CSS|AWS|Python|TCP/IP|Cisco|Raspberry Pi,e-commerce|forensics|systèmes temps réel,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0452,Génie Informatique,Licence 3,13.5,17.2,0.0,0.0,17.5,0.0,12.5,9.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,11.0,Node.js|TCP/IP|NLP|Cryptographie,sécurité informatique|performance|administration réseau|startup,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0453,Systèmes Embarqués,Master 1,14.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,12.2,15.7,13.4,15.6,0.0,0.0,0.0,0.0,0.0,0.0,scikit-learn|Assembleur|Cryptographie|Django,systèmes d'information|robotique|applications mobiles|sécurité informatique,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0454,Data Science,Licence 3,14.68,0.0,0.0,0.0,0.0,0.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,19.1,15.6,13.7,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Terraform|Assembleur|scikit-learn|VPN|React|Firewall,gestion des données|électronique,Reconnaissance vocale pour les langues locales africaines,IA / Machine Learning
ETU-0455,Cybersécurité,Master 1,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,16.8,13.7,10.9,0.0,0.0,Docker|Wireshark|React Native|OWASP|TCP/IP,infrastructure|infrastructure,Simulation d'un réseau de capteurs IoT pour smart city,Réseaux
ETU-0456,Génie Informatique,Master 2,15.4,10.4,0.0,0.0,19.7,0.0,9.6,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,19.6,Django|Firewall|Flutter|OWASP|FastAPI,intelligence artificielle|applications web|analyse,Application web de télémédecine pour zones rurales,Développement Web
ETU-0457,Data Science,Licence 3,15.17,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.6,16.2,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flutter|ElasticSearch|React|Cryptographie|Node.js|VPN,santé numérique|protection des données,Système de recommandation de cours en ligne par apprentissage automatique,IA / Machine Learning
ETU-0458,Réseaux et Télécommunications,Master 2,11.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,10.8,12.3,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deep Learning|CI/CD|MySQL|Node.js|Swift|PostgreSQL,systèmes d'information|hacking éthique,Système d'archivage intelligent des actes d'état civil,Bases de données
ETU-0459,Réseaux et Télécommunications,Licence 3,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,14.2,9.3,17.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CI/CD|OWASP|Python,protection des données|startup,Analyse forensique des incidents de cybersécurité,Cybersécurité
ETU-0460,Génie Informatique,Master 2,16.0,9.4,0.0,0.0,17.7,0.0,14.0,17.4,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,18.1,Vue.js|HTML/CSS|Kali Linux|Arduino|Cryptographie,développement web|applications web|intelligence artificielle|forensics,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0461,Génie Logiciel,Master 1,13.73,13.5,8.6,15.2,12.4,13.1,16.1,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arduino|Cisco|HTML/CSS,applications mobiles|électronique|data science,Système de gestion des bourses universitaires en ligne,Développement Web
ETU-0462,Génie Logiciel,Licence 3,14.81,16.7,15.6,13.2,11.3,19.7,16.3,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,scikit-learn|Deep Learning|VPN|Pentesting|Terraform|Django,design UI|fintech|infrastructure|développement web,Plateforme de gestion des stages universitaires en ligne,Développement Web
ETU-0463,Systèmes Embarqués,Licence 3,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,14.9,19.9,15.4,14.5,0.0,0.0,0.0,0.0,0.0,0.0,NLP|Pentesting|VHDL|React Native,robotique|administration réseau,Compteur d'énergie intelligent pour le suivi de consommation,Systèmes
ETU-0464,Réseaux et Télécommunications,Licence 3,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,15.9,11.3,13.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,React|MySQL|TensorFlow|VPN|Deep Learning,sécurité informatique|systèmes temps réel|électronique|forensics,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0465,Réseaux et Télécommunications,Master 2,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,16.1,11.1,8.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AWS|Swift|Raspberry Pi,développement web|systèmes d'information|déploiement,Optimisation de la qualité de service dans les réseaux mobiles 4G,Réseaux
ETU-0466,Systèmes Embarqués,Licence 3,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.4,16.9,19.9,12.5,0.0,0.0,0.0,0.0,0.0,0.0,Cryptographie|Docker|Vue.js|React,systèmes d'information|e-commerce|sécurité informatique,Robot de désinfection automatique pour établissements de santé,Systèmes
ETU-0467,Data Science,Master 1,16.03,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,17.2,16.0,16.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MySQL|OWASP|Swift|Flutter|Linux|Android,performance|santé numérique,Plateforme mobile de covoiturage universitaire,Mobile
ETU-0468,Systèmes Embarqués,Licence 3,15.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.4,9.7,15.4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,TensorFlow|VPN|Kubernetes|ElasticSearch|FastAPI|VHDL,cloud computing|développement web|UX mobile|data science,Conception d'un système d'irrigation automatique intelligent,Systèmes
ETU-0469,Réseaux et Télécommunications,Master 1,16.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,19.1,11.9,11.5,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VHDL|Flutter|ElasticSearch|Docker,télécommunications|performance|systèmes temps réel,Déploiement d'un réseau LAN sécurisé pour établissement scolaire,Réseaux
ETU-0470,Génie Informatique,Licence 3,15.2,16.2,0.0,0.0,12.9,0.0,13.6,12.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,19.5,Docker|CI/CD|Arduino,data science|IoT|cloud computing|recherche,Plateforme de monitoring des applications en temps réel,Cloud / DevOps
